device_fk_id,latitude,longitude,time_stamp,sts,speed
25029,27.87785339,76.06111145,2021-10-23T14:04:40Z,2021-10-23T14:06:22.570519Z,6
25029,27.87782097,76.06108856,2021-10-23T14:04:38Z,2021-10-23T14:06:22.570258Z,0
25029,27.87782097,76.06108856,2021-10-23T14:04:36Z,2021-10-23T14:06:22.569966Z,0
25029,27.8778553,76.06111145,2021-10-23T14:06:20Z,2021-10-23T14:06:22.569524Z,0
25029,27.87782097,76.06108856,2021-10-23T14:04:30Z,2021-10-23T14:06:22.537207Z,0
25029,27.87782097,76.06108856,2021-10-23T14:04:28Z,2021-10-23T14:06:22.532606Z,0
25029,27.87782097,76.06108856,2021-10-23T14:04:32Z,2021-10-23T14:06:22.5679Z,0
25029,27.87782097,76.06108856,2021-10-23T14:04:34Z,2021-10-23T14:06:22.567303Z,0
25029,27.87784576,76.06118011,2021-10-23T14:04:44Z,2021-10-23T14:06:22.567Z,0
25029,27.87784576,76.0611496,2021-10-23T14:04:42Z,2021-10-23T14:06:22.566841Z,6
25029,27.87782097,76.06108856,2021-10-23T14:04:26Z,2021-10-23T14:06:22.56005Z,0
25029,27.87782097,76.06108856,2021-10-23T14:04:24Z,2021-10-23T14:06:22.538311Z,0
25029,27.87784958,76.06118774,2021-10-23T14:05:05Z,2021-10-23T14:06:20.757973Z,0
25029,27.87784958,76.06118774,2021-10-23T14:04:54Z,2021-10-23T14:06:20.757824Z,0
25029,27.87784958,76.06118774,2021-10-23T14:04:50Z,2021-10-23T14:06:20.757668Z,0
25029,27.87784958,76.06118774,2021-10-23T14:04:48Z,2021-10-23T14:06:20.757511Z,0
25029,27.87784958,76.06118774,2021-10-23T14:04:59Z,2021-10-23T14:06:20.757311Z,0
25029,27.87784958,76.06118774,2021-10-23T14:04:58Z,2021-10-23T14:06:20.757113Z,0
25029,27.8778553,76.06111145,2021-10-23T14:06:18Z,2021-10-23T14:06:20.765977Z,0
25029,27.87784958,76.06118774,2021-10-23T14:04:46Z,2021-10-23T14:06:20.770744Z,0
25029,27.87784958,76.06118774,2021-10-23T14:05:01Z,2021-10-23T14:06:20.770652Z,0
25029,27.87784958,76.06118774,2021-10-23T14:04:56Z,2021-10-23T14:06:20.77056Z,0
25029,27.87784958,76.06118774,2021-10-23T14:04:52Z,2021-10-23T14:06:20.770467Z,0
25029,27.87784958,76.06118774,2021-10-23T14:05:03Z,2021-10-23T14:06:20.770371Z,0
25029,27.87784958,76.06118774,2021-10-23T14:06:02Z,2021-10-23T14:06:19.092291Z,0
25029,27.8778553,76.06111145,2021-10-23T14:06:12Z,2021-10-23T14:06:19.092771Z,0
25029,27.87784958,76.06118774,2021-10-23T14:05:56Z,2021-10-23T14:06:19.091704Z,0
25029,27.8778553,76.06111145,2021-10-23T14:06:08Z,2021-10-23T14:06:19.093558Z,0
25029,27.8778553,76.06111145,2021-10-23T14:06:10Z,2021-10-23T14:06:19.092237Z,0
25029,27.8778553,76.06111145,2021-10-23T14:06:14Z,2021-10-23T14:06:19.092068Z,0
25029,27.87784958,76.06118774,2021-10-23T14:06:04Z,2021-10-23T14:06:19.091024Z,0
25029,27.8778553,76.06111908,2021-10-23T14:06:06Z,2021-10-23T14:06:19.093091Z,0
25029,27.87784958,76.06118774,2021-10-23T14:06:00Z,2021-10-23T14:06:19.092921Z,0
25029,27.8778553,76.06111145,2021-10-23T14:06:16Z,2021-10-23T14:06:19.092742Z,0
25029,27.87784958,76.06118774,2021-10-23T14:05:07Z,2021-10-23T14:06:19.09151Z,0
25029,27.87784958,76.06118774,2021-10-23T14:05:58Z,2021-10-23T14:06:19.090448Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:52Z,2021-10-23T14:01:56.771227Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:48Z,2021-10-23T14:01:56.770622Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:54Z,2021-10-23T14:01:56.771278Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:46Z,2021-10-23T14:01:49.175989Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:42Z,2021-10-23T14:01:49.175902Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:44Z,2021-10-23T14:01:49.175258Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:38Z,2021-10-23T14:01:43.20081Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:40Z,2021-10-23T14:01:43.199887Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:36Z,2021-10-23T14:01:43.200339Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:30Z,2021-10-23T14:01:37.167981Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:32Z,2021-10-23T14:01:37.167814Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:34Z,2021-10-23T14:01:37.167376Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:24Z,2021-10-23T14:01:31.10737Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:26Z,2021-10-23T14:01:31.105949Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:28Z,2021-10-23T14:01:31.101743Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:22Z,2021-10-23T14:01:24.975192Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:18Z,2021-10-23T14:01:24.975736Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:20Z,2021-10-23T14:01:24.975741Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:16Z,2021-10-23T14:01:19.471785Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:14Z,2021-10-23T14:01:19.471477Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:12Z,2021-10-23T14:01:19.471364Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:10Z,2021-10-23T14:01:12.990157Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:08Z,2021-10-23T14:01:12.989455Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:06Z,2021-10-23T14:01:12.989732Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:00Z,2021-10-23T14:01:10.057733Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:04Z,2021-10-23T14:01:10.057721Z,0
25029,27.87782097,76.06108856,2021-10-23T14:01:02Z,2021-10-23T14:01:10.069231Z,0
25029,27.87782097,76.06108856,2021-10-23T14:00:56Z,2021-10-23T14:01:01.16756Z,0
25029,27.87782097,76.06108856,2021-10-23T14:00:58Z,2021-10-23T14:01:01.167462Z,0
25029,27.87782097,76.06108856,2021-10-23T14:00:54Z,2021-10-23T14:01:01.167329Z,0
25029,27.87782478,76.06105804,2021-10-23T14:00:50Z,2021-10-23T14:00:54.915332Z,6
25029,27.87782288,76.06108093,2021-10-23T14:00:52Z,2021-10-23T14:00:54.91521Z,0
25029,27.87782669,76.06102753,2021-10-23T14:00:48Z,2021-10-23T14:00:54.914906Z,6
25029,27.8778286,76.06098938,2021-10-23T14:00:46Z,2021-10-23T14:00:51.8899Z,7
25029,27.87782478,76.06095123,2021-10-23T14:00:44Z,2021-10-23T14:00:51.890426Z,6
25029,27.8778038,76.06092834,2021-10-23T14:00:42Z,2021-10-23T14:00:51.89116Z,6
25029,27.87769127,76.06092072,2021-10-23T14:00:36Z,2021-10-23T14:00:43.183584Z,7
25029,27.87777328,76.06090546,2021-10-23T14:00:40Z,2021-10-23T14:00:43.180945Z,6
25029,27.87773132,76.06090546,2021-10-23T14:00:38Z,2021-10-23T14:00:43.180683Z,7
25029,27.87764168,76.0610199,2021-10-23T14:00:30Z,2021-10-23T14:00:37.857959Z,6
25029,27.8776474,76.06098175,2021-10-23T14:00:32Z,2021-10-23T14:00:37.857768Z,5
25029,27.87766838,76.06095123,2021-10-23T14:00:34Z,2021-10-23T14:00:37.83367Z,6
25029,27.87764931,76.06106567,2021-10-23T14:00:28Z,2021-10-23T14:00:31.196862Z,8
25029,27.87766457,76.06111145,2021-10-23T14:00:26Z,2021-10-23T14:00:31.196761Z,7
25029,27.87766838,76.0611496,2021-10-23T14:00:24Z,2021-10-23T14:00:31.188383Z,5
25029,27.87766838,76.06125641,2021-10-23T14:00:18Z,2021-10-23T14:00:26.509052Z,6
25029,27.87766838,76.06122589,2021-10-23T14:00:20Z,2021-10-23T14:00:26.511198Z,4
25029,27.87767029,76.06119537,2021-10-23T14:00:22Z,2021-10-23T14:00:26.510341Z,6
25029,27.87768364,76.06134033,2021-10-23T14:00:12Z,2021-10-23T14:00:19.307718Z,4
25029,27.8776741,76.06128693,2021-10-23T14:00:16Z,2021-10-23T14:00:19.307525Z,4
25029,27.87767982,76.06130981,2021-10-23T14:00:14Z,2021-10-23T14:00:19.306762Z,4
25029,27.87768936,76.06136322,2021-10-23T14:00:10Z,2021-10-23T14:00:15.877061Z,6
25029,27.87773514,76.06141663,2021-10-23T14:00:06Z,2021-10-23T14:00:15.876892Z,6
25029,27.87771034,76.06139374,2021-10-23T14:00:08Z,2021-10-23T14:00:15.876702Z,6
25029,27.87787819,76.06148529,2021-10-23T13:47:48Z,2021-10-23T14:00:12.802354Z,0
25029,27.87787819,76.06148529,2021-10-23T13:59:54Z,2021-10-23T14:00:12.80214Z,0
25029,27.87778854,76.0614624,2021-10-23T13:59:56Z,2021-10-23T14:00:12.616055Z,4
25029,27.87787819,76.06148529,2021-10-23T13:59:50Z,2021-10-23T14:00:12.616212Z,0
25029,27.87787819,76.06148529,2021-10-23T13:59:48Z,2021-10-23T14:00:12.615844Z,0
25029,27.87777328,76.06143951,2021-10-23T14:00:02Z,2021-10-23T14:00:12.612753Z,0
25029,27.87777328,76.06143951,2021-10-23T14:00:00Z,2021-10-23T14:00:12.665577Z,0
25029,27.87787819,76.06148529,2021-10-23T13:59:52Z,2021-10-23T14:00:12.665407Z,0
25029,27.87777519,76.06144714,2021-10-23T13:59:58Z,2021-10-23T14:00:12.66519Z,0
25029,27.87776184,76.06143951,2021-10-23T14:00:04Z,2021-10-23T14:00:12.615246Z,4
25029,27.87787819,76.06148529,2021-10-23T13:47:52Z,2021-10-23T14:00:12.615789Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:42Z,2021-10-23T13:47:48.572592Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:44Z,2021-10-23T13:47:48.56614Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:46Z,2021-10-23T13:47:48.565954Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:38Z,2021-10-23T13:47:42.382799Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:36Z,2021-10-23T13:47:42.380219Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:40Z,2021-10-23T13:47:42.377866Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:30Z,2021-10-23T13:47:36.46029Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:32Z,2021-10-23T13:47:36.461049Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:34Z,2021-10-23T13:47:36.459769Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:28Z,2021-10-23T13:47:30.393051Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:26Z,2021-10-23T13:47:30.392542Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:24Z,2021-10-23T13:47:30.392443Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:17Z,2021-10-23T13:47:24.40849Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:22Z,2021-10-23T13:47:24.407615Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:20Z,2021-10-23T13:47:24.40726Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:15Z,2021-10-23T13:47:17.419537Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:11Z,2021-10-23T13:47:17.419298Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:13Z,2021-10-23T13:47:17.419746Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:05Z,2021-10-23T13:47:11.612117Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:07Z,2021-10-23T13:47:11.611904Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:09Z,2021-10-23T13:47:11.611761Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:01Z,2021-10-23T13:47:05.589227Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:59Z,2021-10-23T13:47:05.588873Z,0
25029,27.87787819,76.06148529,2021-10-23T13:47:03Z,2021-10-23T13:47:05.570928Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:53Z,2021-10-23T13:46:59.469116Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:57Z,2021-10-23T13:46:59.46865Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:55Z,2021-10-23T13:46:59.471849Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:49Z,2021-10-23T13:46:53.3818Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:47Z,2021-10-23T13:46:53.383276Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:51Z,2021-10-23T13:46:53.382339Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:45Z,2021-10-23T13:46:47.866817Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:43Z,2021-10-23T13:46:47.882066Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:41Z,2021-10-23T13:46:47.882062Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:37Z,2021-10-23T13:46:41.596247Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:39Z,2021-10-23T13:46:41.594814Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:35Z,2021-10-23T13:46:41.595737Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:33Z,2021-10-23T13:46:35.517199Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:29Z,2021-10-23T13:46:35.516882Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:31Z,2021-10-23T13:46:35.528278Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:27Z,2021-10-23T13:46:29.785426Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:23Z,2021-10-23T13:46:29.778918Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:25Z,2021-10-23T13:46:29.794196Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:17Z,2021-10-23T13:46:23.80337Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:19Z,2021-10-23T13:46:23.803188Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:21Z,2021-10-23T13:46:23.803507Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:13Z,2021-10-23T13:46:17.932856Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:15Z,2021-10-23T13:46:17.932663Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:11Z,2021-10-23T13:46:17.93354Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:05Z,2021-10-23T13:46:12.820925Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:09Z,2021-10-23T13:46:12.82293Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:07Z,2021-10-23T13:46:12.823401Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:03Z,2021-10-23T13:46:06.641721Z,0
25029,27.87787819,76.06148529,2021-10-23T13:45:59Z,2021-10-23T13:46:06.643496Z,0
25029,27.87787819,76.06148529,2021-10-23T13:46:01Z,2021-10-23T13:46:06.643064Z,0
25029,27.87787819,76.06148529,2021-10-23T13:45:53Z,2021-10-23T13:46:04.266537Z,0
25029,27.87787819,76.06148529,2021-10-23T13:45:51Z,2021-10-23T13:46:04.266367Z,0
25029,27.87787819,76.06148529,2021-10-23T13:45:55Z,2021-10-23T13:46:04.265971Z,0
25029,27.87787819,76.06148529,2021-10-23T13:45:57Z,2021-10-23T13:46:04.267799Z,0
25029,27.87787819,76.06148529,2021-10-23T13:45:49Z,2021-10-23T13:46:04.267704Z,0
25029,27.87787819,76.06148529,2021-10-23T13:45:47Z,2021-10-23T13:46:04.267487Z,0
25029,27.88330841,76.06562805,2021-10-23T13:41:46Z,2021-10-23T13:41:50.581299Z,14
25029,27.88323021,76.06562042,2021-10-23T13:41:48Z,2021-10-23T13:41:50.581207Z,12
25029,27.8835392,76.06562042,2021-10-23T13:41:40Z,2021-10-23T13:41:44.605661Z,15
25029,27.88346672,76.06561279,2021-10-23T13:41:42Z,2021-10-23T13:41:44.60662Z,13
25029,27.88361931,76.06562042,2021-10-23T13:41:38Z,2021-10-23T13:41:44.605109Z,15
25029,27.88377571,76.06563568,2021-10-23T13:41:34Z,2021-10-23T13:41:38.667733Z,14
25029,27.88369751,76.06562042,2021-10-23T13:41:36Z,2021-10-23T13:41:38.667169Z,14
25029,27.88384438,76.06563568,2021-10-23T13:41:32Z,2021-10-23T13:41:38.666893Z,13
25029,27.88392067,76.06564331,2021-10-23T13:41:30Z,2021-10-23T13:41:32.802042Z,13
25029,27.88399887,76.06563568,2021-10-23T13:41:28Z,2021-10-23T13:41:32.800499Z,14
25029,27.88407516,76.06563568,2021-10-23T13:41:26Z,2021-10-23T13:41:32.798683Z,13
25029,27.88426399,76.06563568,2021-10-23T13:41:20Z,2021-10-23T13:41:26.68532Z,10
25029,27.88420677,76.06562805,2021-10-23T13:41:22Z,2021-10-23T13:41:26.685231Z,11
25029,27.88414001,76.06562805,2021-10-23T13:41:24Z,2021-10-23T13:41:26.683935Z,12
25029,27.88430977,76.06562805,2021-10-23T13:41:18Z,2021-10-23T13:41:20.663149Z,6
25029,27.88433838,76.06563568,2021-10-23T13:41:14Z,2021-10-23T13:41:20.663683Z,0
25029,27.88433838,76.06563568,2021-10-23T13:41:16Z,2021-10-23T13:41:20.665107Z,0
25029,27.88433838,76.06563568,2021-10-23T13:41:10Z,2021-10-23T13:41:14.688219Z,0
25029,27.88433838,76.06563568,2021-10-23T13:41:08Z,2021-10-23T13:41:14.687449Z,0
25029,27.88433838,76.06563568,2021-10-23T13:41:12Z,2021-10-23T13:41:14.688734Z,0
25029,27.88433838,76.06563568,2021-10-23T13:41:04Z,2021-10-23T13:41:08.992528Z,0
25029,27.88433838,76.06563568,2021-10-23T13:41:06Z,2021-10-23T13:41:08.993528Z,0
25029,27.88433838,76.06563568,2021-10-23T13:41:02Z,2021-10-23T13:41:08.992928Z,0
25029,27.89126587,76.08541107,2021-10-23T13:33:33Z,2021-10-23T13:41:02.569756Z,40
25029,27.89110756,76.08415985,2021-10-23T13:33:45Z,2021-10-23T13:41:02.57033Z,40
25029,27.89129257,76.08563995,2021-10-23T13:33:31Z,2021-10-23T13:41:02.569387Z,40
25029,27.89114571,76.08438873,2021-10-23T13:33:43Z,2021-10-23T13:41:02.570082Z,38
25029,27.88433838,76.06563568,2021-10-23T13:41:00Z,2021-10-23T13:41:02.569874Z,0
25029,27.89116669,76.08459473,2021-10-23T13:33:41Z,2021-10-23T13:41:02.56866Z,37
25029,27.89125061,76.08518982,2021-10-23T13:33:35Z,2021-10-23T13:41:02.570833Z,38
25029,27.89118767,76.08479309,2021-10-23T13:33:39Z,2021-10-23T13:41:02.570685Z,34
25029,27.89121246,76.08498383,2021-10-23T13:33:37Z,2021-10-23T13:41:02.570564Z,35
25029,27.89131927,76.08586121,2021-10-23T13:33:29Z,2021-10-23T13:41:02.569228Z,39
25029,27.8910656,76.08368683,2021-10-23T13:33:49Z,2021-10-23T13:41:00.815114Z,43
25029,27.89099121,76.08319855,2021-10-23T13:33:53Z,2021-10-23T13:41:00.814966Z,43
25029,27.88433838,76.06563568,2021-10-23T13:40:56Z,2021-10-23T13:41:00.814808Z,0
25029,27.89103317,76.08344269,2021-10-23T13:33:51Z,2021-10-23T13:41:00.814448Z,42
25029,27.89087677,76.08220673,2021-10-23T13:34:01Z,2021-10-23T13:41:00.813943Z,44
25029,27.89090919,76.0824585,2021-10-23T13:33:59Z,2021-10-23T13:41:00.813779Z,44
25029,27.89084625,76.08196259,2021-10-23T13:34:03Z,2021-10-23T13:41:00.813621Z,43
25029,27.88433838,76.06563568,2021-10-23T13:40:58Z,2021-10-23T13:41:00.813285Z,0
25029,27.89096069,76.08294678,2021-10-23T13:33:55Z,2021-10-23T13:41:00.813115Z,43
25029,27.89093781,76.08270264,2021-10-23T13:33:57Z,2021-10-23T13:41:00.812863Z,43
25029,27.88433838,76.06563568,2021-10-23T13:40:54Z,2021-10-23T13:41:00.822368Z,0
25029,27.89109421,76.08404541,2021-10-23T13:33:47Z,2021-10-23T13:41:00.815284Z,41
25029,27.8906002,76.07977295,2021-10-23T13:34:21Z,2021-10-23T13:40:57.171081Z,43
25029,27.8907547,76.08123016,2021-10-23T13:34:09Z,2021-10-23T13:40:57.170916Z,42
25029,27.890728,76.08099365,2021-10-23T13:34:11Z,2021-10-23T13:40:57.170757Z,43
25029,27.8906498,76.08026123,2021-10-23T13:34:17Z,2021-10-23T13:40:57.170595Z,44
25029,27.89077568,76.08148193,2021-10-23T13:34:07Z,2021-10-23T13:40:57.169626Z,43
25029,27.8907032,76.08075714,2021-10-23T13:34:13Z,2021-10-23T13:40:57.169435Z,43
25029,27.89068794,76.080513,2021-10-23T13:34:15Z,2021-10-23T13:40:57.167832Z,43
25029,27.89057159,76.07952881,2021-10-23T13:34:23Z,2021-10-23T13:40:57.177874Z,43
25029,27.89081192,76.08172607,2021-10-23T13:34:05Z,2021-10-23T13:40:57.171716Z,42
25029,27.88433838,76.06563568,2021-10-23T13:40:52Z,2021-10-23T13:40:57.167311Z,0
25029,27.89063072,76.08001709,2021-10-23T13:34:19Z,2021-10-23T13:40:57.170019Z,43
25029,27.89054871,76.07929993,2021-10-23T13:34:25Z,2021-10-23T13:40:57.178677Z,43
25029,27.89038849,76.07661438,2021-10-23T13:34:47Z,2021-10-23T13:40:53.779236Z,43
25029,27.89037895,76.07733917,2021-10-23T13:34:41Z,2021-10-23T13:40:53.778095Z,43
25029,27.89051247,76.07904816,2021-10-23T13:34:27Z,2021-10-23T13:40:53.777936Z,43
25029,27.89044189,76.07830811,2021-10-23T13:34:33Z,2021-10-23T13:40:53.777459Z,43
25029,27.89038658,76.07783508,2021-10-23T13:34:37Z,2021-10-23T13:40:53.777323Z,43
